player_id,name,position,goals,assists,goal_conversion_percentage,big_chances_created,shots,shots_on_target,passes,pass_accuracy,key_passes,cross_accuracy,tackles,interceptions,ground_duels_won_percentage,aerial_duels_won,total_duels_won,successful_dribbles
pl_36530130,Santiago Castro,F,0.26627218934911245,0.0760777683854607,11.1,0.1521555367709214,2.396449704142012,0.760777683854607,14.759087066779376,76.8,1.0650887573964498,0.0,0.3803888419273035,0.03803888419273035,44.2,2.0160608622147085,6.923076923076923,0.6086221470836856
pl_19338809,Wesley,D,0.18315018315018314,0.0,20.0,0.32967032967032966,0.9157509157509157,0.47619047619047616,37.65567765567766,80.1,1.2087912087912087,21.1,1.9413919413919414,0.8424908424908425,47.0,0.9157509157509157,6.373626373626373,0.5128205128205128
pl_57371238,Anastasios Douvikas,F,0.553116769095698,0.03950834064969271,21.2,0.07901668129938542,2.607550482879719,1.1852502194907815,12.563652326602282,77.7,0.9086918349429325,0.0,0.5136084284460053,0.15803336259877085,41.8,1.2642669007901668,5.215100965759438,0.5136084284460053
pl_74645759,Assane Diao,F,0.1652892561983471,0.08264462809917356,6.7,0.24793388429752067,2.479338842975207,0.8264462809917356,26.776859504132233,79.9,0.7438016528925621,11.1,1.322314049586777,0.3305785123966942,46.2,0.7438016528925621,8.181818181818182,2.231404958677686
pl_29166111,Ivan Smolčić,D,0.0,0.054021608643457376,0.0,0.054021608643457376,0.6482593037214885,0.2160864345738295,47.43097238895558,87.2,0.8103241296518606,20.7,2.0528211284513804,1.2424969987995196,56.2,1.3505402160864344,5.78031212484994,0.10804321728691475
pl_83068230,Jacobo Ramón,D,0.06562158220925994,0.0,5.1,0.03281079110462997,1.2796208530805686,0.2952971199416697,69.59168793292017,91.4,0.36091870215092964,20.0,1.6405395552314983,1.2139992708713088,60.9,3.7076193948231864,9.67918337586584,0.22967553773240976
pl_08881541,Jean Butez,G,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,35.26315789473684,81.6,0.07894736842105263,0.0,0.05263157894736842,0.02631578947368421,91.7,0.39473684210526316,0.9736842105263158,0.02631578947368421
pl_46676700,Jesús Rodriguez,F,0.10380622837370243,0.4671280276816609,4.4,0.5709342560553633,2.3356401384083045,0.6228373702422145,23.667820069204154,79.6,1.8685121107266436,17.5,1.3494809688581315,0.2595155709342561,46.1,0.6747404844290658,6.4878892733564015,2.1280276816608996
pl_84698795,Lucas Da Cunha,M,0.1965065502183406,0.13100436681222707,14.6,0.32751091703056767,1.3427947598253274,0.5240174672489083,64.87991266375545,90.3,1.4737991266375545,33.7,1.8668122270742358,0.5895196506550218,47.9,0.5567685589519651,4.323144104803493,0.7205240174672489
pl_0253282,Marc Kempf,D,0.15497201894102455,0.03874300473525614,19.0,0.07748600947051228,0.8136030994403789,0.23245802841153682,67.2191132156694,89.3,0.3099440378820491,0.0,0.8136030994403789,0.46491605682307363,59.6,3.603099440378821,8.794662074903142,0.07748600947051228
pl_74192414,Martin Baturina,M,0.33940917661847897,0.16970458830923948,21.4,0.4525455688246386,1.5839094908862352,0.5091137649277184,47.80012570710245,87.7,3.563796354494029,40.3,1.1879321181646763,0.28284098051539913,49.0,0.33940917661847897,5.656819610307982,1.301068510370836
pl_30183768,Maxence Caqueret,M,0.12096774193548386,0.36290322580645157,11.1,0.18145161290322578,1.0887096774193548,0.24193548387096772,54.798387096774185,88.2,1.5725806451612903,25.0,2.1169354838709675,0.7862903225806451,45.8,0.6048387096774193,5.564516129032257,1.0282258064516128
pl_29790537,Moise Kean,F,0.3517342452369321,0.04396678065461651,8.2,0.0,4.308744504152418,1.1871030776746458,9.364924279433318,72.3,0.13190034196384953,0.0,0.26380068392769906,0.3077674645823156,44.7,1.1871030776746458,5.67171470444553,1.099169516365413
pl_62849863,Máximo Perrone,M,0.09821753364859949,0.13095671153146599,16.7,0.13095671153146599,0.589305201891597,0.2946526009457985,71.20771189523464,91.4,1.113132048017461,27.3,1.833393961440524,0.7202619134230629,46.7,0.39287013459439796,3.666787922881048,0.2946526009457985
